nose_1,nose_2,nose_3,nose_4,nose_5,nose_6,L_ear_1,L_ear_2,L_ear_3,L_ear_4,L_ear_5,L_ear_6,R_ear_1,R_ear_2,R_ear_3,R_ear_4,R_ear_5,R_ear_6,neck_1,neck_2,neck_3,neck_4,neck_5,neck_6,L_shoulder_1,L_shoulder_2,L_shoulder_3,L_shoulder_4,L_shoulder_5,L_shoulder_6,R_shoulder_1,R_shoulder_2,R_shoulder_3,R_shoulder_4,R_shoulder_5,R_shoulder_6,L_elbow_1,L_elbow_2,L_elbow_3,L_elbow_4,L_elbow_5,L_elbow_6,R_elbow_1,R_elbow_2,R_elbow_3,R_elbow_4,R_elbow_5,R_elbow_6,L_wrist_1,L_wrist_2,L_wrist_3,L_wrist_4,L_wrist_5,L_wrist_6,R_wrist_1,R_wrist_2,R_wrist_3,R_wrist_4,R_wrist_5,R_wrist_6,S_tail_1,S_tail_2,S_tail_3,S_tail_4,S_tail_5,S_tail_6,E_tail_1,E_tail_2,E_tail_3,E_tail_4,E_tail_5,E_tail_6,L_knee_1,L_knee_2,L_knee_3,L_knee_4,L_knee_5,L_knee_6,R_knee_1,R_knee_2,R_knee_3,R_knee_4,R_knee_5,R_knee_6,L_ankle_1,L_ankle_2,L_ankle_3,L_ankle_4,L_ankle_5,L_ankle_6,R_ankle_1,R_ankle_2,R_ankle_3,R_ankle_4,R_ankle_5,R_ankle_6,L_eye_1,L_eye_2,L_eye_3,L_eye_4,L_eye_5,L_eye_6,R_eye_1,R_eye_2,R_eye_3,R_eye_4,R_eye_5,R_eye_6
55.8796437620711,-208.15957377345,3235.64867892535,0.12,0.8,1,55.6004775590009,-134.532145424807,3145.3022258033,0.56,0.9,1,146.104640531806,-117.536483700381,3183.60164790153,0.56,0.9,1,117.240015457461,-85.0098763547558,3192.9603769537,0.1,0.66,0.03,0.236671348792266,-88.598542691797,3177.00342651936,0.85,0.07,0.09,109.748695235161,-50.8003090988661,3269.14739129487,0.95,0.49,0.05,-118.204794579807,-145.711149037968,3164.57923176748,0.85,0.07,0.09,-53.7691008682483,-165.414972013021,3366.27713493883,0.95,0.49,0.05,-200.063145050118,-306.409897504628,3133.67970721289,0.85,0.07,0.09,-150.039430223389,-304.413482282286,3274.58790270762,0.95,0.49,0.05,240.777699048548,297.296140856759,3315.10647400403,0.1,0.66,0.03,326.247314318672,449.870488613457,3414.79635782855,0.96,0.94,0.08,207.421980817048,497.028535055184,3417.70285875948,0.25,0.08,0.96,246.808334277123,346.013054216147,3520.64867924489,0.78,0.08,0.96,324.380787116541,549.554889339177,3446.16152606119,0.25,0.08,0.96,334.021706839567,498.642759845361,3561.4789932997,0.78,0.08,0.96,70.1825708320087,-190.004158993008,3193.86867696538,0,0,0,89.344367637529,-202.059940704759,3207.49584668742,0.4,0.4,0.4
60.119684167066,-202.424403236423,3234.22200115351,0.12,0.8,1,57.7651350537653,-127.61688694863,3145.61039176401,0.56,0.9,1,148.342579161641,-118.698435167939,3180.87246641133,0.56,0.9,1,119.468980432286,-81.3689276236541,3192.5946529057,0.1,0.66,0.03,-1.2436661012066,-90.8003170787018,3187.67609859932,0.85,0.07,0.09,113.177367737781,-52.0425658258772,3268.46873962479,0.95,0.49,0.05,-114.355293067519,-146.976781019804,3164.45973618219,0.85,0.07,0.09,-51.9190079823852,-165.863570508682,3366.9831701869,0.95,0.49,0.05,-199.709074168617,-305.741570942245,3133.37270870687,0.85,0.07,0.09,-152.037678849378,-307.277425597929,3270.95294149377,0.95,0.49,0.05,239.571790911956,295.930026285131,3316.52113248252,0.1,0.66,0.03,326.668778744087,453.148744057592,3414.93889186162,0.96,0.94,0.08,206.896635360268,498.170000164992,3417.12096289181,0.25,0.08,0.96,247.201090456513,343.6772101029,3518.27214351508,0.78,0.08,0.96,327.617451165423,553.320249784424,3462.41941261364,0.25,0.08,0.96,333.165253963142,497.9194409957,3561.70808417831,0.78,0.08,0.96,71.5794193924756,-187.638296060805,3194.3607565806,0,0,0,88.2090604817162,-198.824357652727,3204.6947959105,0.4,0.4,0.4
63.7400005007469,-207.242230890793,3231.82103861842,0.12,0.8,1,56.2421071450142,-138.13828869274,3144.38787418091,0.56,0.9,1,146.716984542564,-115.173994059258,3179.57275026221,0.56,0.9,1,117.083264814723,-84.6494654031076,3197.4216033531,0.1,0.66,0.03,-2.23068213247315,-88.372939399174,3187.34227694166,0.85,0.07,0.09,112.53144941958,-54.0360525759141,3270.32834527732,0.95,0.49,0.05,-115.389092942732,-147.497886710423,3164.38841301566,0.85,0.07,0.09,-55.2737884740758,-168.233638416132,3368.92381737817,0.95,0.49,0.05,-196.889344829622,-306.376271439185,3133.89317764351,0.85,0.07,0.09,-152.635624445388,-311.538020765941,3270.18566176462,0.95,0.49,0.05,240.879591632171,297.824898416261,3312.09637958943,0.1,0.66,0.03,324.491610780388,449.39623128186,3405.77699436003,0.96,0.94,0.08,204.351095096286,495.308179318511,3420.08654336396,0.25,0.08,0.96,249.126741964368,347.724042654129,3517.01729880736,0.78,0.08,0.96,325.406365740214,549.067199035605,3444.00613201649,0.25,0.08,0.96,334.871090316321,500.240005185869,3561.6397410378,0.78,0.08,0.96,76.7474030701838,-192.101443229099,3196.50616799585,0,0,0,94.5424371442482,-195.427039099159,3203.46930520452,0.4,0.4,0.4
58.7605005522592,-205.91576842922,3232.26009857535,0.12,0.8,1,56.9489367908944,-138.806586024676,3141.74591841744,0.56,0.9,1,147.783186305058,-116.003382561126,3180.81157924928,0.56,0.9,1,117.026759415562,-80.5596605002526,3193.76522993231,0.1,0.66,0.03,-0.717825300912285,-88.481167170615,3185.90335591416,0.85,0.07,0.09,109.866754266912,-50.6331030570712,3273.88688779267,0.95,0.49,0.05,-115.11476123731,-142.967947620831,3164.63197520919,0.85,0.07,0.09,-51.0866861158905,-167.062900156559,3367.77488562915,0.95,0.49,0.05,-196.320195709787,-302.344436929841,3135.95549789606,0.85,0.07,0.09,-150.827835956871,-305.193170105096,3272.36447919334,0.95,0.49,0.05,237.086111219478,297.359511815141,3312.38692768382,0.1,0.66,0.03,325.466497246748,449.711236196448,3408.40044842158,0.96,0.94,0.08,206.587350256505,497.348543801099,3419.25141837476,0.25,0.08,0.96,237.931908344297,386.592665533853,3522.75606540516,0.78,0.08,0.96,329.252593360422,553.220374368253,3462.76453046223,0.25,0.08,0.96,333.810791404278,499.671634237155,3560.6175418132,0.78,0.08,0.96,74.5549768918856,-189.785194163488,3194.30197552839,0,0,0,90.7742073915082,-195.236000528544,3203.81222090914,0.4,0.4,0.4
58.5289701989636,-206.716991034582,3231.17442497132,0.12,0.8,1,57.0057437522364,-137.163537521644,3141.35030739096,0.56,0.9,1,144.244455615648,-115.716581786802,3181.34666140536,0.56,0.9,1,115.695864675414,-80.3556429552774,3194.1877286332,0.1,0.66,0.03,-0.105229006098026,-89.9436330135068,3185.59155509013,0.85,0.07,0.09,111.45100988381,-55.3853682237307,3267.41555636457,0.95,0.49,0.05,-111.664371534781,-145.745369743192,3161.87659006198,0.85,0.07,0.09,-52.3531896068457,-166.008650499552,3366.07532227032,0.95,0.49,0.05,-196.665336917814,-303.478122223571,3137.97445540078,0.85,0.07,0.09,-150.901354711432,-307.394234930903,3276.95754270868,0.95,0.49,0.05,237.721158435862,296.831439895401,3310.66959663034,0.1,0.66,0.03,326.811604547059,449.49005773557,3408.49825727426,0.96,0.94,0.08,205.81521458475,492.09614939691,3418.6422115438,0.25,0.08,0.96,248.9616277554,346.884102888126,3517.57912532968,0.78,0.08,0.96,327.272867764382,552.258651096066,3458.78924470784,0.25,0.08,0.96,334.395060436782,496.541020551421,3561.91787274896,0.78,0.08,0.96,74.8631249421267,-189.877775298713,3193.55399123705,0,0,0,94.4528323851377,-195.738130998506,3206.31362833468,0.4,0.4,0.4
62.147238438929,-203.502026042164,3228.38396897653,0.12,0.8,1,62.410530100955,-135.59060288191,3141.11725885764,0.56,0.9,1,147.814458750149,-117.5580220804,3178.63294691266,0.56,0.9,1,117.428492283596,-78.980675307683,3192.9337314949,0.1,0.66,0.03,3.17142456319492,-90.2496300143883,3181.45102648419,0.85,0.07,0.09,111.915388037806,-55.1151363154053,3265.85812248168,0.95,0.49,0.05,-112.40219586632,-140.672956496685,3159.99176056038,0.85,0.07,0.09,-53.3808687381633,-165.74859987015,3361.11988465624,0.95,0.49,0.05,-196.81976772524,-302.839556163103,3139.01370245907,0.85,0.07,0.09,-150.536393775222,-305.624224348701,3278.44636575485,0.95,0.49,0.05,238.34167471362,301.682953983767,3311.13619154492,0.1,0.66,0.03,327.764369767228,450.38102612671,3413.11806972728,0.96,0.94,0.08,205.94424973723,494.327438760916,3417.54027805053,0.25,0.08,0.96,249.282429391191,347.823923837608,3518.51904860767,0.78,0.08,0.96,324.072772551114,550.676299447972,3447.63934908352,0.25,0.08,0.96,331.294892819894,490.704579054084,3561.58728810375,0.78,0.08,0.96,78.3038552973532,-185.688710859419,3190.21970714715,0,0,0,94.4220924824079,-195.518478508262,3200.07065860863,0.4,0.4,0.4
61.9243185059348,-203.912991558743,3231.05429403768,0.12,0.8,1,66.6246143806654,-129.664550032752,3138.50318353786,0.56,0.9,1,149.78311752398,-118.477607477823,3175.13947819729,0.56,0.9,1,122.938914486667,-85.2552355611365,3187.66666023887,0.1,0.66,0.03,7.67714836217264,-94.583427913488,3182.84858311915,0.85,0.07,0.09,115.068254859282,-54.7808145179346,3262.00931088101,0.95,0.49,0.05,-109.956780714455,-140.955635928944,3158.93854264694,0.85,0.07,0.09,-52.240203891128,-164.735225270027,3363.3761987237,0.95,0.49,0.05,-195.31364750407,-305.141381157046,3136.53419330494,0.85,0.07,0.09,-149.953837770288,-302.753278152135,3279.80494026025,0.95,0.49,0.05,241.539938341264,296.700159674037,3310.99296523598,0.1,0.66,0.03,325.357785749455,454.725618792366,3412.02209656054,0.96,0.94,0.08,207.245309576334,494.502993436401,3418.87903652043,0.25,0.08,0.96,250.059064452328,344.850007869923,3517.98727872237,0.78,0.08,0.96,327.308214968704,551.643403604823,3459.51840920922,0.25,0.08,0.96,334.760321963325,496.765277412822,3561.03668755537,0.78,0.08,0.96,80.6040463779764,-185.436241048655,3192.24976514511,0,0,0,94.1631580234178,-195.829513979967,3201.80629208384,0.4,0.4,0.4
64.1934490998034,-206.147580431188,3229.03204178099,0.12,0.8,1,68.0180853699345,-135.296378964411,3138.06129182793,0.56,0.9,1,151.105150606562,-118.275296472774,3175.65814031176,0.56,0.9,1,120.370730899744,-84.164539331415,3187.37881080037,0.1,0.66,0.03,7.34403520892819,-94.3404405455612,3183.40983231309,0.85,0.07,0.09,117.28205549665,-54.219421970727,3262.22509403713,0.95,0.49,0.05,-109.210271561687,-143.676170582794,3162.65837119972,0.85,0.07,0.09,-51.0943744093137,-169.250865369885,3363.50431077694,0.95,0.49,0.05,-194.427729630497,-306.022714692781,3136.36312652363,0.85,0.07,0.09,-150.084487851998,-307.730782259325,3282.33945667892,0.95,0.49,0.05,243.349726751132,300.882938133304,3314.91935979135,0.1,0.66,0.03,327.844353383165,450.776324648254,3413.42538451711,0.96,0.94,0.08,208.301106454935,495.95991003271,3416.80579809741,0.25,0.08,0.96,251.296602095446,344.153566746591,3517.23412396691,0.78,0.08,0.96,328.715990128324,551.543217777353,3464.99191593157,0.25,0.08,0.96,334.596044337162,490.793681172693,3559.41110511851,0.78,0.08,0.96,79.1723229915898,-185.385695512851,3191.68183081785,0,0,0,96.5925017934559,-197.176589792423,3199.95329394263,0.4,0.4,0.4
65.6546575479007,-211.679005430627,3230.44905771211,0.12,0.8,1,64.0472104652474,-141.507774705902,3140.02343088817,0.56,0.9,1,150.554419044389,-116.596638249228,3176.1811688261,0.56,0.9,1,119.06465924627,-84.764752871712,3186.46221315972,0.1,0.66,0.03,6.97285211812435,-94.4314868278829,3183.13368693884,0.85,0.07,0.09,119.009526193471,-57.1515126054522,3263.80800878494,0.95,0.49,0.05,-108.104942184024,-144.617165803659,3160.85553453909,0.85,0.07,0.09,-47.2391671010951,-166.547181926214,3364.20253983087,0.95,0.49,0.05,-189.759897650376,-304.171417825846,3136.07544561263,0.85,0.07,0.09,-149.656766319502,-295.242607176729,3282.78837387952,0.95,0.49,0.05,241.088125545347,295.169073702981,3311.77673430302,0.1,0.66,0.03,325.52079852967,451.206372103881,3408.9502170588,0.96,0.94,0.08,205.612276334559,498.202435080475,3417.95409528361,0.25,0.08,0.96,253.300175890615,339.700961374849,3518.77383782133,0.78,0.08,0.96,326.933912065005,546.882267080264,3448.47426942942,0.25,0.08,0.96,331.96306087437,493.755256307327,3560.9477462906,0.78,0.08,0.96,83.0732808726293,-192.737923585638,3189.32877171694,0,0,0,99.0343202453936,-199.721980443183,3200.66775907342,0.4,0.4,0.4
65.6014021301774,-210.873451658153,3228.12379340508,0.12,0.8,1,66.6714657424165,-133.270598080511,3136.39172306195,0.56,0.9,1,151.91984633401,-117.707358280438,3176.6476623194,0.56,0.9,1,69.8172721408428,-99.4757277317008,3127.98542720324,0.1,0.66,0.03,10.3086933348638,-92.9974286461055,3183.5458087803,0.85,0.07,0.09,120.458339886734,-58.4668418910702,3263.75607180007,0.95,0.49,0.05,-106.114332070753,-148.33652067925,3164.46024533248,0.85,0.07,0.09,-44.1945582274823,-174.121946626724,3365.53032485355,0.95,0.49,0.05,-188.374224630511,-309.305869780556,3145.06307010365,0.85,0.07,0.09,-134.650271947737,-277.875576342841,3281.0163422141,0.95,0.49,0.05,243.461631474202,298.911216625165,3315.43594594933,0.1,0.66,0.03,327.286609126818,450.774775917908,3410.97127252953,0.96,0.94,0.08,209.125623272204,496.842874970006,3416.18056464113,0.25,0.08,0.96,251.81519835547,344.451598347759,3516.43780799814,0.78,0.08,0.96,329.235840422311,552.37435644884,3464.73338177184,0.25,0.08,0.96,337.958124943749,496.437767220882,3559.75058020821,0.78,0.08,0.96,81.3588312914826,-190.693588557563,3193.01203307234,0,0,0,99.2488070271079,-199.721359616344,3202.5399904049,0.4,0.4,0.4
67.9624496025226,-210.013148620579,3233.93660792535,0.12,0.8,1,68.3071502012078,-135.359673175326,3140.56259556947,0.56,0.9,1,153.384764650493,-118.6703985734,3179.24312196018,0.56,0.9,1,76.3200487825811,-98.7708714809433,3133.47163835151,0.1,0.66,0.03,11.4025601662854,-96.3605704244162,3182.68407513926,0.85,0.07,0.09,120.836499825557,-56.9373782799564,3265.26408637904,0.95,0.49,0.05,-111.041194278649,-136.700236274264,3163.49981479785,0.85,0.07,0.09,-45.3082473950983,-173.677251768768,3364.40712201117,0.95,0.49,0.05,-188.881806796823,-302.917875690275,3144.82158804046,0.85,0.07,0.09,-131.336896536612,-270.003990735352,3279.19339114594,0.95,0.49,0.05,243.663314482459,296.652625592048,3311.20234954994,0.1,0.66,0.03,326.857588260658,452.107238406896,3414.75990273967,0.96,0.94,0.08,210.335609245653,495.017600602942,3417.02726925524,0.25,0.08,0.96,255.373788074777,343.716607934669,3518.44625263724,0.78,0.08,0.96,329.690327736473,551.831992473744,3464.71199920744,0.25,0.08,0.96,335.692327074713,489.955806309376,3560.75667804828,0.78,0.08,0.96,83.4287499223053,-193.64777865647,3194.27285276693,0,0,0,101.617626414512,-201.485685513698,3206.1108869704,0.4,0.4,0.4
64.726574991409,-205.176876290286,3234.19758155291,0.12,0.8,1,71.0105382699582,-132.99179086675,3140.09381567464,0.56,0.9,1,151.286514664484,-115.411999114681,3191.77001977992,0.56,0.9,1,77.9859300880794,-98.4906856506622,3130.97041546549,0.1,0.66,0.03,13.2155157379835,-97.094635712425,3181.68674056512,0.85,0.07,0.09,120.969638233492,-44.7936676575864,3272.67023949474,0.95,0.49,0.05,-109.122237162081,-141.464174317303,3164.7835850814,0.85,0.07,0.09,-41.8598837992504,-174.629199643483,3363.45215206849,0.95,0.49,0.05,-189.992917316551,-298.287758304913,3140.5467283144,0.85,0.07,0.09,-133.777600977361,-271.574328683277,3278.21427962364,0.95,0.49,0.05,245.585077393986,296.9491545932,3318.25760363664,0.1,0.66,0.03,329.245955948411,455.02958363991,3413.87727023828,0.96,0.94,0.08,220.298498711633,502.774098982549,3415.52414853441,0.25,0.08,0.96,255.840985777795,342.652165099543,3517.03754131749,0.78,0.08,0.96,331.114550893971,550.821923340807,3448.99313730689,0.25,0.08,0.96,337.817166273838,507.613540782177,3562.99307133415,0.78,0.08,0.96,83.0242717421023,-189.628788046482,3192.89561774916,0,0,0,99.8249766439784,-199.041984381257,3208.17177927636,0.4,0.4,0.4
65.3329796871768,-207.649977775999,3232.73485366274,0.12,0.8,1,72.0649495820707,-130.244990129234,3134.48639626421,0.56,0.9,1,157.554175025331,-114.124992107443,3184.72485529115,0.56,0.9,1,130.890816936414,-83.0662354913263,3197.71975553832,0.1,0.66,0.03,13.8286176090168,-90.6072858427669,3177.39996255101,0.85,0.07,0.09,119.206595709937,-57.9444567155262,3273.2488302854,0.95,0.49,0.05,-108.695197606838,-136.105496317104,3164.25597395251,0.85,0.07,0.09,-27.1288434861955,-171.508539939517,3362.05062460474,0.95,0.49,0.05,-190.635314646414,-294.475650634335,3142.479251619,0.85,0.07,0.09,-127.274399441135,-271.139879955597,3273.71952956272,0.95,0.49,0.05,245.559610266049,299.916622415653,3316.05857711152,0.1,0.66,0.03,330.603412365288,459.732729639671,3417.78363477686,0.96,0.94,0.08,219.485589353905,505.843654630987,3419.24640054324,0.25,0.08,0.96,256.586428833714,345.109213514228,3518.09526125681,0.78,0.08,0.96,331.016049715721,553.358968793111,3450.38930066966,0.25,0.08,0.96,338.016272093742,509.111090566096,3563.99505514863,0.78,0.08,0.96,84.9879037931489,-190.84294626806,3190.87736415789,0,0,0,102.063995586791,-200.966308864112,3208.15400735862,0.4,0.4,0.4
65.9357558025647,-205.947527906862,3230.97878704928,0.12,0.8,1,70.723504389252,-132.665839901307,3135.90947125151,0.56,0.9,1,156.069774892042,-111.198210085844,3178.66616904812,0.56,0.9,1,81.0335405840578,-98.0431801004498,3128.17828662648,0.1,0.66,0.03,13.0601012094681,-84.7980360128894,3179.37958548499,0.85,0.07,0.09,122.574136458903,-43.8782106846216,3271.72534408615,0.95,0.49,0.05,-106.593850215499,-138.466033748872,3165.03371356779,0.85,0.07,0.09,-28.0003332261688,-173.371478598626,3358.83540849636,0.95,0.49,0.05,-196.114755456921,-292.294882686415,3147.85525714791,0.85,0.07,0.09,-126.707079458097,-272.946829346932,3269.25856865783,0.95,0.49,0.05,245.407756556123,299.083001692366,3318.15068043234,0.1,0.66,0.03,330.125343792725,459.401824582528,3417.12926591034,0.96,0.94,0.08,216.242296622045,498.722369776102,3417.65076323063,0.25,0.08,0.96,257.442909475675,341.190396835251,3515.83268738596,0.78,0.08,0.96,333.845316992432,550.429999527393,3449.34318600398,0.25,0.08,0.96,337.223341216701,511.138815875578,3561.32342731794,0.78,0.08,0.96,83.2012157651512,-187.950871729192,3186.62024086644,0,0,0,109.17163482183,-197.070582407593,3200.33209426558,0.4,0.4,0.4
67.1019777359195,-205.522830800611,3225.25438894299,0.12,0.8,1,69.1409640616433,-127.322151871113,3133.83556005531,0.56,0.9,1,155.479288474341,-102.108051501043,3174.7386973079,0.56,0.9,1,129.712601726906,-78.9525655240087,3185.02357426668,0.1,0.66,0.03,15.8462875982481,-85.2090506713374,3179.63709673326,0.85,0.07,0.09,119.179038044889,-50.5170356081528,3273.31985452443,0.95,0.49,0.05,-105.994866654791,-133.409906424639,3166.15541723905,0.85,0.07,0.09,-24.1447227247512,-172.263055139037,3356.53950840343,0.95,0.49,0.05,-192.093178885175,-297.715336130455,3148.49989011082,0.85,0.07,0.09,-129.364439023159,-276.232460750918,3266.78484688098,0.95,0.49,0.05,246.59077272383,298.9415754324,3319.25637369834,0.1,0.66,0.03,329.967977919676,461.272931214662,3423.82215178534,0.96,0.94,0.08,222.399271021732,504.066991502132,3417.48749865085,0.25,0.08,0.96,257.901993230943,341.768219477312,3517.04290183875,0.78,0.08,0.96,333.70292061409,548.540838912719,3452.19563266715,0.25,0.08,0.96,337.927103614583,522.885910379384,3560.2008600507,0.78,0.08,0.96,84.7916873717885,-189.816451522067,3189.92654929134,0,0,0,104.222855390334,-199.785340901385,3198.91370537177,0.4,0.4,0.4
71.4785788812753,-206.240427683209,3225.73962395481,0.12,0.8,1,67.5392651427475,-122.826191472364,3135.03051582809,0.56,0.9,1,155.724542671725,-101.811001309268,3177.2218079976,0.56,0.9,1,75.8691155410983,-92.8850955659471,3123.49240461482,0.1,0.66,0.03,15.5996169215392,-85.343018027634,3179.76306691068,0.85,0.07,0.09,128.775569854166,-37.7952320460089,3265.14437412409,0.95,0.49,0.05,-103.126623559805,-132.755315877624,3168.93048464066,0.85,0.07,0.09,-26.2780330921448,-173.657528376835,3354.97828997047,0.95,0.49,0.05,-194.702187522941,-296.880845146169,3149.92893858057,0.85,0.07,0.09,-127.661910084461,-278.792246471507,3267.50663929956,0.95,0.49,0.05,248.924921293542,301.715284492338,3320.95058724437,0.1,0.66,0.03,333.279013760654,462.486508681835,3422.78333316817,0.96,0.94,0.08,211.94593322491,498.860191791543,3416.59650003397,0.25,0.08,0.96,241.534458199526,410.207408551976,3521.47809906039,0.78,0.08,0.96,334.620880132872,550.570353097271,3464.85241959015,0.25,0.08,0.96,337.840996345534,520.932096224047,3560.93333563458,0.78,0.08,0.96,90.8018868878905,-187.123105788668,3189.32312864042,0,0,0,115.822344001066,-193.631826504828,3189.48013416018,0.4,0.4,0.4
72.4912779563279,-207.87152082026,3225.27374589105,0.12,0.8,1,70.4286963637676,-125.301630817093,3133.93648631875,0.56,0.9,1,155.845260307042,-100.814591558522,3179.86774142367,0.56,0.9,1,74.9053095410993,-95.4769897902947,3122.92423086448,0.1,0.66,0.03,15.0977233537067,-89.6513912260584,3180.9340935252,0.85,0.07,0.09,130.159565920431,-40.623688049003,3261.26129933193,0.95,0.49,0.05,-106.869190869113,-133.533809343261,3164.00572125763,0.85,0.07,0.09,-22.7363317508584,-174.177906112191,3357.66404677466,0.95,0.49,0.05,-193.014784764504,-290.713842629084,3148.74269841971,0.85,0.07,0.09,-124.918973420549,-274.068120669421,3265.67748740968,0.95,0.49,0.05,251.778844655098,296.488856899185,3318.31775553813,0.1,0.66,0.03,330.440283160238,455.203583429019,3416.64852314359,0.96,0.94,0.08,213.508747982823,502.317063056796,3420.33047130879,0.25,0.08,0.96,260.186453167664,343.858544566067,3516.48404197455,0.78,0.08,0.96,335.785635126982,550.220279616697,3458.53533022233,0.25,0.08,0.96,341.230335110018,506.387349187916,3561.38910103086,0.78,0.08,0.96,89.9956802773691,-187.625038352619,3187.71238892615,0,0,0,109.888310936318,-197.406332038648,3190.55017641206,0.4,0.4,0.4
72.0689772599439,-207.6074884536,3224.43565599537,0.12,0.8,1,70.6927367268887,-124.047519430084,3133.49787626412,0.56,0.9,1,155.547327386699,-102.719570645196,3183.08963762782,0.56,0.9,1,133.239958606986,-74.9365751358128,3190.80504350613,0.1,0.66,0.03,16.0464395551074,-91.517581187159,3180.3080636729,0.85,0.07,0.09,129.895337801703,-41.7529353802198,3263.03283397949,0.95,0.49,0.05,-106.542557427741,-129.884232845329,3165.00944110255,0.85,0.07,0.09,-24.4509666233702,-179.109053153485,3354.0691128234,0.95,0.49,0.05,-194.679769423417,-291.411103652183,3145.85587173125,0.85,0.07,0.09,-124.669908671674,-272.279051636745,3264.68296857665,0.95,0.49,0.05,250.871313436662,303.083641771423,3323.79765530727,0.1,0.66,0.03,334.186186499749,461.580788688213,3423.47900988555,0.96,0.94,0.08,223.102367757786,501.350413254676,3419.35187957284,0.25,0.08,0.96,244.00892674611,412.698172944214,3522.72286463124,0.78,0.08,0.96,335.966095816355,553.145178369808,3463.32288240939,0.25,0.08,0.96,339.757733445352,519.59295178907,3562.70141463158,0.78,0.08,0.96,86.991491757175,-186.405888659453,3186.18563359185,0,0,0,109.168705303514,-196.516146336034,3188.37603576187,0.4,0.4,0.4
70.5129158758078,-200.881046718362,3224.73620504761,0.12,0.8,1,72.3682492295975,-123.52280299723,3132.00431020828,0.56,0.9,1,159.29356860503,-117.482547461824,3181.69886793918,0.56,0.9,1,137.116895163027,-80.593211341511,3191.8910505465,0.1,0.66,0.03,15.2143062023459,-89.5998176031259,3180.92076128511,0.85,0.07,0.09,129.107238835208,-45.0091155458236,3262.65006229281,0.95,0.49,0.05,-100.757107095327,-127.214886005169,3171.37140346552,0.85,0.07,0.09,-23.3314443563899,-178.675880302555,3355.32255081076,0.95,0.49,0.05,-193.109859679927,-296.029734542527,3151.12550327521,0.85,0.07,0.09,-123.363060773178,-273.160626192712,3265.76997765416,0.95,0.49,0.05,252.050433070304,302.023971142929,3327.87138462783,0.1,0.66,0.03,335.947683072622,462.552037279383,3426.43427889518,0.96,0.94,0.08,219.935181283794,499.71194665371,3419.40273810097,0.25,0.08,0.96,260.687463128845,341.016334284845,3516.96983155596,0.78,0.08,0.96,334.300531130262,555.231590080742,3465.28442768166,0.25,0.08,0.96,339.159035050272,512.053052521128,3562.93944581197,0.78,0.08,0.96,89.6089324993878,-184.549238112814,3185.61564374625,0,0,0,113.501843381396,-193.2890901322,3188.33150153218,0.4,0.4,0.4
66.9387484008422,-197.347702068982,3224.12899175488,0.12,0.8,1,69.5583954623705,-125.223978646652,3130.66820809798,0.56,0.9,1,159.96778854398,-116.004191850797,3179.46642648751,0.56,0.9,1,138.156293314484,-79.1753892953512,3188.28613040713,0.1,0.66,0.03,18.0831270061255,-90.3565632726774,3179.39282363427,0.85,0.07,0.09,125.720603799895,-51.7342273400318,3262.06329867833,0.95,0.49,0.05,-103.90739270368,-133.32683057474,3163.93874868535,0.85,0.07,0.09,-23.1492523149631,-178.003494349025,3355.36504120717,0.95,0.49,0.05,-194.413461287091,-294.989744725932,3149.80335164982,0.85,0.07,0.09,-119.381977206647,-273.22294255553,3269.784108606,0.95,0.49,0.05,253.086294836335,301.427773853541,3326.64972308896,0.1,0.66,0.03,333.448165268506,459.927009140622,3423.36506371449,0.96,0.94,0.08,215.776938674919,498.013827221233,3418.60768619734,0.25,0.08,0.96,244.641238607265,411.689661979031,3523.79494084333,0.78,0.08,0.96,333.687939787969,561.771223088896,3463.07607656537,0.25,0.08,0.96,340.222041402115,518.985559062495,3564.21668714223,0.78,0.08,0.96,80.6039784820916,-176.225697306825,3185.34566758455,0,0,0,105.507530242587,-191.400192660722,3186.99080841467,0.4,0.4,0.4
68.075407606578,-204.608428206212,3224.07307426058,0.12,0.8,1,70.5502268352255,-129.716747295721,3130.00370772785,0.56,0.9,1,160.073123590207,-114.097504919961,3180.59781502498,0.56,0.9,1,137.437366359977,-82.6081267633403,3187.52977865108,0.1,0.66,0.03,18.7658125672716,-89.8359631971384,3179.47715532767,0.85,0.07,0.09,124.945770226455,-51.0856185445353,3262.18772843008,0.95,0.49,0.05,-95.8449418685915,-132.339135650818,3171.43566491293,0.85,0.07,0.09,-20.8814302180512,-179.642957228276,3356.75583356346,0.95,0.49,0.05,-191.840000430294,-294.920562821812,3148.21082240124,0.85,0.07,0.09,-118.970412076658,-276.107582656188,3268.71184378482,0.95,0.49,0.05,252.822359914323,300.006644365415,3324.30665042682,0.1,0.66,0.03,333.205779344836,459.563429723283,3419.66418451406,0.96,0.94,0.08,210.676631372549,496.89481381755,3422.0001768822,0.25,0.08,0.96,249.191258703737,389.082586577161,3521.79126993248,0.78,0.08,0.96,334.365783652602,551.33837570922,3460.03722734087,0.25,0.08,0.96,342.920736472673,510.615255307396,3562.84433413902,0.78,0.08,0.96,91.9288107723012,-192.109924587431,3182.69340475371,0,0,0,112.81143441666,-197.554687782029,3187.50299330672,0.4,0.4,0.4
